date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-10-09,skip,0.0,0.0,0.0,0.0,0.0,611.6099853515625,609.489990234375,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-10-10,skip,0.0,0.0,0.0,0.0,0.0,613.1799926757812,610.97998046875,no_entry,0.0,0.0,25,,,False,0,20,20,-20,0,0,5,10.0,10.0,0.0,7.0
2025-10-13,skip,0.0,0.0,0.0,0.0,0.0,601.739990234375,597.22998046875,no_breakout,0.0,0.0,-5,,,False,0,0,-20,20,5,0,0,,,,
2025-10-14,skip,0.0,0.0,0.0,0.0,0.0,597.375,590.1300048828125,no_breakout,0.0,0.0,15,,,False,5,0,-20,20,5,0,5,,,,
2025-10-15,call,606.4400024414062,604.02,604.02,608.26,610.07,606.6699829101562,601.510009765625,stop,-2.42,-0.3991,25,10:30,11:30,False,5,0,-20,20,5,10,5,10.0,10.0,0.0,7.0
2025-10-16,skip,0.0,0.0,0.0,0.0,0.0,607.02001953125,604.3699951171875,no_breakout,0.0,0.0,10,,,False,0,0,-20,20,5,10,5,,,,
2025-10-17,call,602.63,604.78,599.77,604.78,606.92,603.3200073242188,596.3699951171875,target_1,2.15,0.3568,25,11:30,13:30,True,5,0,-20,20,5,10,5,10.0,0.0,0.0,5.0
2025-10-20,skip,0.0,0.0,0.0,0.0,0.0,611.1400146484375,607.0601196289062,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-10-21,put,609.6,610.57,610.57,608.87,608.14,611.7150268554688,609.3599853515625,stop,-0.97,-0.1591,-60,10:30,11:30,False,-5,0,-20,-20,5,-10,0,10.0,0.0,-8.0,5.0
2025-10-22,put,607.4299926757812,605.95,609.4,605.95,604.47,611.4099731445312,607.25,target_1,1.48,0.2436,-60,10:30,11:30,True,-5,0,-20,-20,5,-10,0,10.0,0.0,0.0,5.0
2025-10-23,skip,0.0,0.0,0.0,0.0,0.0,608.8300170898438,604.5499877929688,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-10-24,call,617.62,617.0,616.49,618.47,619.32,617.9000244140625,615.1380004882812,time_stop,-0.62,-0.1004,45,10:30,15:30,False,0,0,20,20,5,0,0,10.0,10.0,0.0,9.0
2025-10-27,call,625.780029296875,626.39,624.97,626.39,627.0,625.9400024414062,624.0399780273438,target_1,0.61,0.0975,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,8.0
2025-10-28,skip,0.0,0.0,0.0,0.0,0.0,631.280029296875,629.77001953125,no_breakout,0.0,0.0,20,,,False,-5,20,20,-20,5,0,0,,,,
2025-10-29,skip,0.0,0.0,0.0,0.0,0.0,637.010009765625,635.3099975585938,no_entry,0.0,0.0,75,,,False,0,20,20,20,5,10,0,10.0,10.0,0.0,8.0
2025-10-30,skip,0.0,0.0,0.0,0.0,0.0,633.5,627.760009765625,no_breakout,0.0,0.0,15,,,False,0,20,20,-20,5,-10,0,,,,
2025-10-31,skip,0.0,0.0,0.0,0.0,0.0,634.1699829101562,630.8499755859375,no_breakout,0.0,0.0,10,,,False,0,20,20,-20,0,-10,0,,,,
2025-11-03,skip,0.0,0.0,0.0,0.0,0.0,635.8200073242188,630.2899780273438,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-11-04,call,626.39,624.1,624.1,628.11,629.82,626.9500122070312,621.3687133789062,stop,-2.29,-0.3656,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,-10.0,0.0,9.0
2025-11-05,call,622.19,623.88,619.94,623.88,625.57,622.739990234375,617.2100219726562,target_1,1.69,0.2716,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,0.0,0.0,9.0
2025-11-06,put,615.97,611.82,618.74,613.89,611.82,622.0399780273438,615.2999877929688,target_2,4.15,0.6737,-55,10:30,11:30,True,0,0,-20,-20,5,-10,0,10.0,0.0,8.0,6.0
2025-11-07,put,603.41,600.02,605.67,601.71,600.02,608.3200073242188,602.8599853515625,target_2,3.39,0.5618,-55,10:30,11:30,True,0,0,-20,-20,5,-10,0,10.0,0.0,0.0,7.0
2025-11-10,skip,0.0,0.0,0.0,0.0,0.0,622.0399780273438,618.6099853515625,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-11-11,put,619.1,620.24,620.24,618.24,617.39,621.5700073242188,618.8200073242188,stop,-1.14,-0.1841,-60,10:30,11:30,False,-5,0,-20,-20,5,-10,0,10.0,0.0,0.0,5.0
2025-11-12,put,620.12,618.52,622.26,618.52,616.91,624.8400268554688,619.5999755859375,target_1,1.6,0.258,-60,10:30,11:30,True,-5,0,-20,-20,5,-10,0,10.0,10.0,-8.0,5.0
2025-11-13,put,613.37,610.1,615.55,611.74,610.1,618.1199951171875,612.8400268554688,target_2,3.27,0.5331,-55,10:30,11:30,True,0,0,-20,-20,5,-10,0,10.0,-10.0,0.0,7.0
2025-11-14,skip,0.0,0.0,0.0,0.0,0.0,606.9299926757812,597.1699829101562,no_breakout,0.0,0.0,-10,,,False,5,-20,-20,20,5,10,0,,,,
2025-11-17,skip,0.0,0.0,0.0,0.0,0.0,612.47998046875,605.239990234375,no_breakout,0.0,0.0,-20,,,False,0,-20,-20,20,5,10,5,,,,
2025-11-18,put,593.56,597.54,597.54,590.57,587.59,602.3099975585938,592.5900268554688,stop,-3.98,-0.6705,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,-10.0,0.0,10.0
2025-11-19,skip,0.0,0.0,0.0,0.0,0.0,606.1599731445312,596.1500244140625,no_breakout,0.0,0.0,-15,,,False,5,-20,-20,20,5,10,5,,,,
2025-11-20,call,613.42,611.79,611.79,614.64,615.86,613.7899780273438,610.1099853515625,stop,-1.63,-0.2657,25,10:30,11:30,False,5,0,-20,20,5,10,5,-10.0,10.0,0.0,4.0
